match_key,match_date,year,tourney_id,tournament,event_type,surface,indoor,round,best_of,score,minutes,data_source,player_id,player,player_rank,player_seed,player_entry,opponent_id,opponent,opponent_country,opponent_rank,opponent_seed,result,win,aces,double_faults,serve_points,first_serves_in,first_serve_points_won,second_serve_points_won,service_games,bp_saved,bp_faced,opp_bp_saved,opp_bp_faced,ranking_difference,upset_win,upset_loss,first_serve_in_pct,first_serve_win_pct,second_serve_win_pct,bp_save_pct,bp_opportunities,bp_converted,bp_conversion_pct,ace_rate,double_fault_rate,completed_sets,winner_sets_won,loser_sets_won,tiebreaks_played,winner_tiebreaks_won,loser_tiebreaks_won,winner_won_first_set,retirement_or_abandoned,walkover_or_default,score_parseable,deciding_set_played,five_set_match,player_sets_won,opponent_sets_won,player_tiebreaks_won,tiebreak_win_pct,straight_set_win,deciding_set_win,five_set_win,comeback_win,ranking_expected_win_prob,expectation_group,performance_vs_expectation,expectation_outcome
2026-580|12,2026-01-18,2026,2026-580,Australian Open,Grand Slam,Hard,O,R128,5,6-4 6-4 3-6 6-7(0) 6-3,224.0,completed,Z0BZ,Michael Zheng,174.0,,,K0AH,Sebastian Korda,USA,53.0,,W,1,4.0,0.0,174.0,115.0,79.0,34.0,0.0,6.0,7.0,4.0,8.0,-121.0,1,0,0.6609195402298851,0.6869565217391305,0.576271186440678,0.8571428571428571,8.0,4.0,0.5,0.022988505747126436,0.0,5,3,2,1,0,1,True,False,False,True,True,True,3,2,0,0.0,0,1,1,0,0.23348017621145375,Expected loss,0.7665198237885462,Upset win
2026-580|12,2026-01-18,2026,2026-580,Australian Open,Grand Slam,Hard,O,R128,5,6-4 6-4 3-6 6-7(0) 6-3,224.0,completed,K0AH,Sebastian Korda,53.0,,,Z0BZ,Michael Zheng,USA,174.0,,L,0,22.0,5.0,142.0,89.0,71.0,31.0,0.0,4.0,8.0,6.0,7.0,121.0,0,1,0.6267605633802817,0.797752808988764,0.5849056603773585,0.5,7.0,1.0,0.14285714285714285,0.15492957746478872,0.035211267605633804,5,3,2,1,0,1,True,False,False,True,True,True,2,3,1,1.0,0,0,0,0,0.7665198237885462,Expected win,-0.7665198237885462,Unexpected loss
2026-580|13,2026-01-18,2026,2026-580,Australian Open,Grand Slam,Hard,O,R128,5,6-4 6-4 6-4,127.0,completed,B0CD,Jenson Brooksby,48.0,,,BK92,Alexander Bublik,KAZ,10.0,10.0,L,0,4.0,1.0,97.0,61.0,38.0,20.0,0.0,7.0,11.0,7.0,8.0,-38.0,0,0,0.6288659793814433,0.6229508196721312,0.5555555555555556,0.6363636363636364,8.0,1.0,0.125,0.041237113402061855,0.010309278350515464,3,3,0,0,0,0,True,False,False,True,False,False,0,3,0,,0,0,0,0,0.1724137931034483,Expected loss,-0.1724137931034483,Loss
2026-580|14,2026-01-18,2026,2026-580,Australian Open,Grand Slam,Hard,O,R128,5,7-5 4-6 6-4 7-6(3),172.0,completed,S0K7,Zachary Svajda,143.0,,,H997,Yannick Hanfmann,GER,102.0,,L,0,11.0,8.0,143.0,102.0,69.0,18.0,0.0,4.0,9.0,4.0,8.0,-41.0,0,0,0.7132867132867133,0.6764705882352942,0.43902439024390244,0.4444444444444444,8.0,4.0,0.5,0.07692307692307693,0.055944055944055944,4,3,1,1,1,0,True,False,False,True,False,False,1,3,0,0.0,0,0,0,0,0.4163265306122449,Toss-up,-0.4163265306122449,Loss
2026-580|6,2026-01-18,2026,2026-580,Australian Open,Grand Slam,Hard,O,R128,5,6-2 6-3 3-6 6-3,168.0,completed,K0A3,Patrick Kypson,116.0,,,C0DF,Francisco Comesana,ARG,68.0,,L,0,12.0,7.0,118.0,111.0,68.0,0.0,0.0,6.0,10.0,1.0,2.0,-48.0,0,0,0.940677966101695,0.6126126126126126,0.0,0.6,2.0,1.0,0.5,0.1016949152542373,0.059322033898305086,4,3,1,0,0,0,True,False,False,True,False,False,1,3,0,,0,0,0,0,0.3695652173913043,Toss-up,-0.3695652173913043,Loss
2026-580|8,2026-01-18,2026,2026-580,Australian Open,Grand Slam,Hard,O,R128,5,6-2 7-5 6-7(5) 4-6 7-6(6),215.0,completed,N0AM,Emilio Nava,89.0,,,J0AZ,Kyrian Jacquet,FRA,128.0,,W,1,27.0,6.0,159.0,110.0,87.0,28.0,0.0,5.0,8.0,6.0,11.0,39.0,0,0,0.6918238993710691,0.7909090909090909,0.5714285714285714,0.625,11.0,5.0,0.45454545454545453,0.16981132075471697,0.03773584905660377,5,3,2,2,1,1,True,False,False,True,True,True,3,2,1,0.5,0,1,1,0,0.5898617511520737,Toss-up,0.41013824884792627,Win
2026-580|9,2026-01-18,2026,2026-580,Australian Open,Grand Slam,Hard,O,R128,5,7-6(4) 6-3 6-2,136.0,completed,TD51,Frances Tiafoe,34.0,29.0,,KB95,Jason Kubler,AUS,194.0,,W,1,23.0,5.0,108.0,64.0,50.0,22.0,0.0,5.0,6.0,2.0,6.0,160.0,0,0,0.5925925925925926,0.78125,0.5,0.8333333333333334,6.0,4.0,0.6666666666666666,0.21296296296296297,0.046296296296296294,3,3,0,1,1,0,True,False,False,True,False,False,3,0,1,1.0,1,0,0,0,0.8508771929824561,Expected win,0.14912280701754388,Win
2026-580|20,2026-01-19,2026,2026-580,Australian Open,Grand Slam,Hard,O,R128,5,6-4 6-3 6-3,94.0,completed,K0AZ,Aleksandar Kovacevic,56.0,,,PL56,Tommy Paul,USA,20.0,19.0,L,0,10.0,5.0,77.0,47.0,34.0,13.0,0.0,2.0,6.0,0.0,0.0,-36.0,0,0,0.6103896103896104,0.723404255319149,0.43333333333333335,0.3333333333333333,0.0,0.0,,0.12987012987012986,0.06493506493506493,3,3,0,0,0,0,True,False,False,True,False,False,0,3,0,,0,0,0,0,0.2631578947368421,Expected loss,-0.2631578947368421,Loss
2026-580|20,2026-01-19,2026,2026-580,Australian Open,Grand Slam,Hard,O,R128,5,6-4 6-3 6-3,94.0,completed,PL56,Tommy Paul,20.0,19.0,,K0AZ,Aleksandar Kovacevic,USA,56.0,,W,1,20.0,0.0,67.0,44.0,40.0,16.0,0.0,0.0,0.0,2.0,6.0,36.0,0,0,0.6567164179104478,0.9090909090909091,0.6956521739130435,,6.0,4.0,0.6666666666666666,0.29850746268656714,0.0,3,3,0,0,0,0,True,False,False,True,False,False,3,0,0,,1,0,0,0,0.7368421052631579,Expected win,0.26315789473684215,Win
2026-580|22,2026-01-19,2026,2026-580,Australian Open,Grand Slam,Hard,O,R128,5,6-4 6-3 6-4,93.0,completed,O522,Reilly Opelka,63.0,,,B0U4,Nicolai Budkov Kjaer,NOR,135.0,,W,1,23.0,4.0,71.0,54.0,51.0,10.0,0.0,2.0,2.0,1.0,4.0,72.0,0,0,0.7605633802816901,0.9444444444444444,0.5882352941176471,1.0,4.0,3.0,0.75,0.323943661971831,0.056338028169014086,3,3,0,0,0,0,True,False,False,True,False,False,3,0,0,,1,0,0,0,0.6818181818181818,Expected win,0.31818181818181823,Win
2026-580|24,2026-01-19,2026,2026-580,Australian Open,Grand Slam,Hard,O,R128,5,6-2 6-2 6-3,109.0,completed,MK66,Mackenzie McDonald,113.0,,,DH58,Alex de Minaur,AUS,6.0,6.0,L,0,7.0,2.0,91.0,55.0,32.0,16.0,0.0,5.0,11.0,1.0,1.0,-107.0,0,0,0.6043956043956044,0.5818181818181818,0.4444444444444444,0.45454545454545453,1.0,0.0,0.0,0.07692307692307693,0.02197802197802198,3,3,0,0,0,0,True,False,False,True,False,False,0,3,0,,0,0,0,0,0.05042016806722689,Expected loss,-0.05042016806722689,Loss
2026-580|28,2026-01-19,2026,2026-580,Australian Open,Grand Slam,Hard,O,R128,5,7-6(2) 4-6 3-6 7-6(3) 6-2,223.0,completed,T0HA,Learner Tien,29.0,25.0,,GC88,Marcos Giron,USA,51.0,,W,1,21.0,10.0,165.0,103.0,70.0,33.0,0.0,12.0,18.0,7.0,13.0,22.0,0,0,0.6242424242424243,0.6796116504854369,0.532258064516129,0.6666666666666666,13.0,6.0,0.46153846153846156,0.12727272727272726,0.06060606060606061,5,3,2,2,2,0,True,False,False,True,True,True,3,2,2,1.0,0,1,1,0,0.6375,Toss-up,0.36250000000000004,Win
2026-580|28,2026-01-19,2026,2026-580,Australian Open,Grand Slam,Hard,O,R128,5,7-6(2) 4-6 3-6 7-6(3) 6-2,223.0,completed,GC88,Marcos Giron,51.0,,,T0HA,Learner Tien,USA,29.0,25.0,L,0,14.0,3.0,176.0,114.0,74.0,29.0,0.0,7.0,13.0,12.0,18.0,-22.0,0,0,0.6477272727272727,0.6491228070175439,0.46774193548387094,0.5384615384615384,18.0,6.0,0.3333333333333333,0.07954545454545454,0.017045454545454544,5,3,2,2,2,0,True,False,False,True,True,True,2,3,0,0.0,0,0,0,0,0.3625,Toss-up,-0.3625,Loss
2026-580|34,2026-01-19,2026,2026-580,Australian Open,Grand Slam,Hard,O,R128,5,6-3 4-6 7-6(1) 7-6(3),210.0,completed,N0AE,Brandon Nakashima,30.0,27,,V812,Botic van de Zandschulp,NED,75.0,,L,0,10.0,3.0,126.0,105.0,73.0,15.0,0.0,1.0,3.0,5.0,6.0,45.0,0,1,0.8333333333333334,0.6952380952380952,0.7142857142857143,0.3333333333333333,6.0,1.0,0.16666666666666666,0.07936507936507936,0.023809523809523808,4,3,1,2,2,0,True,False,False,True,False,False,1,3,0,0.0,0,0,0,0,0.7142857142857143,Expected win,-0.7142857142857143,Unexpected loss
2026-580|42,2026-01-19,2026,2026-580,Australian Open,Grand Slam,Hard,O,R128,5,6-4 6-4 6-4,117.0,completed,D0DT,Martin Damm,177.0,,,VA25,Valentin Vacherot,MON,31.0,30.0,L,0,16.0,4.0,84.0,55.0,41.0,13.0,0.0,0.0,3.0,5.0,5.0,-146.0,0,0,0.6547619047619048,0.7454545454545455,0.4482758620689655,0.0,5.0,0.0,0.0,0.19047619047619047,0.047619047619047616,3,3,0,0,0,0,True,False,False,True,False,False,0,3,0,,0,0,0,0,0.14903846153846154,Expected loss,-0.14903846153846154,Loss
2026-580|46,2026-01-20,2026,2026-580,Australian Open,Grand Slam,Hard,O,R128,5,6-3 7-6(2) 7-6(5),160.0,completed,S0S1,Ben Shelton,7.0,8.0,,HH26,Ugo Humbert,FRA,33.0,,W,1,15.0,2.0,103.0,72.0,56.0,20.0,0.0,1.0,3.0,7.0,10.0,26.0,0,0,0.6990291262135923,0.7777777777777778,0.6451612903225806,0.3333333333333333,10.0,3.0,0.3,0.14563106796116504,0.019417475728155338,3,3,0,2,2,0,True,False,False,True,False,False,3,0,2,1.0,1,0,0,0,0.825,Expected win,0.17500000000000004,Win
2026-580|47,2026-01-20,2026,2026-580,Australian Open,Grand Slam,Hard,O,R128,5,4-6 6-4 6-3 5-7 6-3,237.0,completed,M0QI,Alex Michelsen,38.0,,,KE29,Karen Khachanov,RUS,18.0,15.0,L,0,16.0,4.0,142.0,94.0,72.0,25.0,0.0,11.0,15.0,11.0,13.0,-20.0,0,0,0.6619718309859155,0.7659574468085106,0.5208333333333334,0.7333333333333333,13.0,2.0,0.15384615384615385,0.11267605633802817,0.028169014084507043,5,3,2,0,0,0,False,False,False,True,True,True,2,3,0,,0,0,0,0,0.32142857142857145,Expected loss,-0.32142857142857145,Loss
2026-580|50,2026-01-20,2026,2026-580,Australian Open,Grand Slam,Hard,O,R128,5,6-2 6-3 6-2,98.0,completed,Q02L,Ethan Quinn,80.0,,,GJ37,Tallon Griekspoor,NED,26.0,23,W,1,5.0,2.0,59.0,39.0,29.0,16.0,0.0,0.0,2.0,8.0,15.0,-54.0,1,0,0.6610169491525424,0.7435897435897436,0.8,0.0,15.0,7.0,0.4666666666666667,0.0847457627118644,0.03389830508474576,3,3,0,0,0,0,True,False,False,True,False,False,3,0,0,,1,0,0,0,0.24528301886792453,Expected loss,0.7547169811320755,Upset win
2026-580|51,2026-01-20,2026,2026-580,Australian Open,Grand Slam,Hard,O,R128,5,6-4 2-6 6-1 6-2,161.0,completed,S0JA,Eliot Spizzirri,85.0,,,F0FV,Joao Fonseca,BRA,32.0,28,W,1,14.0,2.0,97.0,65.0,53.0,16.0,0.0,7.0,9.0,8.0,13.0,-53.0,1,0,0.6701030927835051,0.8153846153846154,0.5,0.7777777777777778,13.0,5.0,0.38461538461538464,0.14432989690721648,0.020618556701030927,4,3,1,0,0,0,True,False,False,True,False,False,3,1,0,,0,0,0,0,0.27350427350427353,Expected loss,0.7264957264957265,Upset win
2026-580|53,2026-01-20,2026,2026-580,Australian Open,Grand Slam,Hard,O,R128,5,4-6 7-6(7) 6-7(3) 6-2 6-3,251.0,completed,B0NN,Nishesh Basavareddy,242.0,,,O483,Christopher O'Connell,AUS,118.0,,W,1,17.0,5.0,148.0,85.0,64.0,40.0,0.0,1.0,4.0,8.0,13.0,-124.0,1,0,0.5743243243243243,0.7529411764705882,0.6349206349206349,0.25,13.0,5.0,0.38461538461538464,0.11486486486486487,0.033783783783783786,5,3,2,2,1,1,False,False,False,True,True,True,3,2,1,0.5,0,1,1,1,0.3277777777777778,Expected loss,0.6722222222222223,Upset win
2026-580|59,2026-01-20,2026,2026-580,Australian Open,Grand Slam,Hard,O,R128,5,7-6(5) 5-7 6-1 6-3,182.0,completed,FB98,Taylor Fritz,9.0,9.0,,R0EB,Valentin Royer,FRA,58.0,,W,1,24.0,3.0,110.0,76.0,62.0,18.0,0.0,4.0,7.0,15.0,21.0,49.0,0,0,0.6909090909090909,0.8157894736842105,0.5294117647058824,0.5714285714285714,21.0,6.0,0.2857142857142857,0.21818181818181817,0.02727272727272727,4,3,1,1,1,0,True,False,False,True,False,False,3,1,1,1.0,0,0,0,0,0.8656716417910447,Expected win,0.13432835820895528,Win
2026-580|66,2026-01-21,2026,2026-580,Australian Open,Grand Slam,Hard,O,R64,5,6-3 6-4 6-2,124.0,completed,PL56,Tommy Paul,20.0,19.0,,T0A1,Thiago Agustin Tirante,ARG,103.0,,W,1,4.0,1.0,82.0,47.0,37.0,23.0,0.0,4.0,4.0,6.0,10.0,83.0,0,0,0.573170731707317,0.7872340425531915,0.6571428571428571,1.0,10.0,4.0,0.4,0.04878048780487805,0.012195121951219513,3,3,0,0,0,0,True,False,False,True,False,False,3,0,0,,1,0,0,0,0.8373983739837398,Expected win,0.16260162601626016,Win
2026-580|73,2026-01-21,2026,2026-580,Australian Open,Grand Slam,Hard,O,R64,5,6-3 7-6(3) 5-7 4-6 6-4,230.0,completed,O522,Reilly Opelka,63.0,,,DH50,Alejandro Davidovich Fokina,ESP,14.0,14.0,L,0,37.0,12.0,161.0,108.0,81.0,30.0,0.0,9.0,11.0,9.0,11.0,-49.0,0,0,0.6708074534161491,0.75,0.5660377358490566,0.8181818181818182,11.0,2.0,0.18181818181818182,0.22981366459627328,0.07453416149068323,5,3,2,1,1,0,True,False,False,True,True,True,2,3,0,0.0,0,0,0,0,0.18181818181818182,Expected loss,-0.18181818181818182,Loss
2026-580|74,2026-01-21,2026,2026-580,Australian Open,Grand Slam,Hard,O,R64,5,6-2 5-7 6-1 6-0,124.0,completed,T0HA,Learner Tien,29.0,25.0,,S0H2,Alexander Shevchenko,KAZ,97.0,,W,1,9.0,2.0,92.0,55.0,45.0,19.0,0.0,2.0,4.0,4.0,13.0,68.0,0,0,0.5978260869565217,0.8181818181818182,0.5135135135135135,0.5,13.0,9.0,0.6923076923076923,0.09782608695652174,0.021739130434782608,4,3,1,0,0,0,True,False,False,True,False,False,3,1,0,,0,0,0,0,0.7698412698412699,Expected win,0.23015873015873012,Win
2026-580|75,2026-01-21,2026,2026-580,Australian Open,Grand Slam,Hard,O,R64,5,3-6 6-1 6-3 2-0 RET,121.0,completed,Z0BZ,Michael Zheng,174.0,,,MW02,Corentin Moutet,FRA,37.0,32.0,L,0,3.0,1.0,84.0,62.0,37.0,6.0,0.0,0.0,7.0,4.0,7.0,-137.0,0,0,0.7380952380952381,0.5967741935483871,0.2727272727272727,0.0,7.0,3.0,0.42857142857142855,0.03571428571428571,0.011904761904761904,4,3,1,0,0,0,False,True,False,True,False,False,1,3,0,,0,0,0,0,0.17535545023696683,Expected loss,-0.17535545023696683,Loss
2026-580|79,2026-01-21,2026,2026-580,Australian Open,Grand Slam,Hard,O,R64,5,6-1 7-6(3) 4-6 7-6(5),200.0,completed,N0AM,Emilio Nava,89.0,,,N771,Cameron Norrie,GBR,27.0,26.0,L,0,19.0,5.0,148.0,105.0,69.0,22.0,0.0,15.0,19.0,7.0,10.0,-62.0,0,0,0.7094594594594594,0.6571428571428571,0.5116279069767442,0.7894736842105263,10.0,3.0,0.3,0.12837837837837837,0.033783783783783786,4,3,1,2,2,0,True,False,False,True,False,False,1,3,0,0.0,0,0,0,0,0.23275862068965517,Expected loss,-0.23275862068965517,Loss
2026-580|80,2026-01-21,2026,2026-580,Australian Open,Grand Slam,Hard,O,R64,5,6-4 6-3 4-6 6-2,185.0,completed,TD51,Frances Tiafoe,34.0,29.0,,C0DF,Francisco Comesana,ARG,68.0,,W,1,7.0,1.0,108.0,61.0,52.0,25.0,0.0,4.0,5.0,12.0,17.0,34.0,0,0,0.5648148148148148,0.8524590163934426,0.5319148936170213,0.8,17.0,5.0,0.29411764705882354,0.06481481481481481,0.009259259259259259,4,3,1,0,0,0,True,False,False,True,False,False,3,1,0,,0,0,0,0,0.6666666666666666,Expected win,0.33333333333333337,Win
2026-580|81,2026-01-22,2026,2026-580,Australian Open,Grand Slam,Hard,O,R64,5,6-1 6-4 6-3,118.0,completed,B0NN,Nishesh Basavareddy,242.0,,,KE29,Karen Khachanov,RUS,18.0,15.0,L,0,10.0,3.0,93.0,45.0,32.0,17.0,0.0,7.0,12.0,4.0,4.0,-224.0,0,0,0.4838709677419355,0.7111111111111111,0.3541666666666667,0.5833333333333334,4.0,0.0,0.0,0.10752688172043011,0.03225806451612903,3,3,0,0,0,0,True,False,False,True,False,False,0,3,0,,0,0,0,0,0.06923076923076923,Expected loss,-0.06923076923076923,Loss
2026-580|85,2026-01-22,2026,2026-580,Australian Open,Grand Slam,Hard,O,R64,5,6-3 6-2 6-2,104.0,completed,S0S1,Ben Shelton,7.0,8.0,,S0IA,Dane Sweeny,AUS,182.0,,W,1,19.0,2.0,64.0,44.0,39.0,14.0,0.0,0.0,0.0,7.0,12.0,175.0,0,0,0.6875,0.8863636363636364,0.7,,12.0,5.0,0.4166666666666667,0.296875,0.03125,3,3,0,0,0,0,True,False,False,True,False,False,3,0,0,,1,0,0,0,0.9629629629629629,Expected win,0.03703703703703709,Win
2026-580|88,2026-01-22,2026,2026-580,Australian Open,Grand Slam,Hard,O,R64,5,6-4 7-6(5) 6-1,136.0,completed,Q02L,Ethan Quinn,80.0,,,HB71,Hubert Hurkacz,POL,55.0,,W,1,12.0,2.0,108.0,72.0,56.0,21.0,0.0,8.0,8.0,4.0,7.0,-25.0,1,0,0.6666666666666666,0.7777777777777778,0.5833333333333334,1.0,7.0,3.0,0.42857142857142855,0.1111111111111111,0.018518518518518517,3,3,0,1,1,0,True,False,False,True,False,False,3,0,1,1.0,1,0,0,0,0.4074074074074074,Toss-up,0.5925925925925926,Win
2026-580|89,2026-01-22,2026,2026-580,Australian Open,Grand Slam,Hard,O,R64,5,6-2 6-4 6-7(4) 4-6 6-3,225.0,completed,S0JA,Eliot Spizzirri,85.0,,,WB32,Yibing Wu,CHN,168.0,,W,1,8.0,4.0,170.0,121.0,83.0,26.0,0.0,11.0,14.0,9.0,15.0,83.0,0,0,0.711764705882353,0.6859504132231405,0.5306122448979592,0.7857142857142857,15.0,6.0,0.4,0.047058823529411764,0.023529411764705882,5,3,2,1,0,1,True,False,False,True,True,True,3,2,0,0.0,0,1,1,0,0.6640316205533597,Expected win,0.33596837944664026,Win
2026-580|95,2026-01-22,2026,2026-580,Australian Open,Grand Slam,Hard,O,R64,5,6-1 6-4 7-6(4),119.0,completed,FB98,Taylor Fritz,9.0,9.0,,KI82,Vit Kopriva,CZE,101.0,,W,1,15.0,1.0,88.0,70.0,56.0,11.0,0.0,2.0,3.0,3.0,7.0,92.0,0,0,0.7954545454545454,0.8,0.6111111111111112,0.6666666666666666,7.0,4.0,0.5714285714285714,0.17045454545454544,0.011363636363636364,3,3,0,1,1,0,True,False,False,True,False,False,3,0,1,1.0,1,0,0,0,0.9181818181818182,Expected win,0.08181818181818179,Win
2026-580|102,2026-01-23,2026,2026-580,Australian Open,Grand Slam,Hard,O,R32,5,6-3 6-4 7-5,163.0,completed,TD51,Frances Tiafoe,34.0,29,,DH58,Alex de Minaur,AUS,6.0,6.0,L,0,6.0,1.0,101.0,60.0,35.0,22.0,0.0,7.0,12.0,3.0,5.0,-28.0,0,0,0.594059405940594,0.5833333333333334,0.5365853658536586,0.5833333333333334,5.0,2.0,0.4,0.0594059405940594,0.009900990099009901,3,3,0,0,0,0,True,False,False,True,False,False,0,3,0,,0,0,0,0,0.15,Expected loss,-0.15,Loss
2026-580|97,2026-01-23,2026,2026-580,Australian Open,Grand Slam,Hard,O,R32,5,7-6(9) 6-4 6-2,127.0,completed,T0HA,Learner Tien,29.0,25.0,,BT72,Nuno Borges,POR,46.0,,W,1,8.0,5.0,101.0,72.0,52.0,15.0,0.0,4.0,6.0,3.0,8.0,17.0,0,0,0.7128712871287128,0.7222222222222222,0.5172413793103449,0.6666666666666666,8.0,5.0,0.625,0.07920792079207921,0.04950495049504951,3,3,0,1,1,0,True,False,False,True,False,False,3,0,1,1.0,1,0,0,0,0.6133333333333333,Toss-up,0.3866666666666667,Win
2026-580|99,2026-01-23,2026,2026-580,Australian Open,Grand Slam,Hard,O,R32,5,6-1 6-1 RET,55.0,completed,PL56,Tommy Paul,20.0,19.0,,DH50,Alejandro Davidovich Fokina,ESP,14.0,14,W,1,3.0,0.0,32.0,21.0,19.0,9.0,0.0,0.0,0.0,3.0,8.0,-6.0,1,0,0.65625,0.9047619047619048,0.8181818181818182,,8.0,5.0,0.625,0.09375,0.0,2,2,0,0,0,0,True,True,False,True,False,False,2,0,0,,1,0,0,0,0.4117647058823529,Toss-up,0.5882352941176471,Win
2026-580|107,2026-01-24,2026,2026-580,Australian Open,Grand Slam,Hard,O,R32,5,4-6 6-3 6-4 6-4,222.0,completed,S0JA,Eliot Spizzirri,85.0,,,S0AG,Jannik Sinner,ITA,2.0,2.0,L,0,6.0,3.0,108.0,70.0,46.0,17.0,11.0,3.0,11.0,10.0,16.0,-83.0,0,0,0.6481481481481481,0.6571428571428571,0.4473684210526316,0.2727272727272727,16.0,6.0,0.375,0.05555555555555555,0.027777777777777776,4,3,1,0,0,0,False,False,False,True,False,False,1,3,0,,0,0,0,0,0.022988505747126436,Expected loss,-0.022988505747126436,Loss
2026-580|108,2026-01-24,2026,2026-580,Australian Open,Grand Slam,Hard,O,R32,5,6-4 6-4 7-6(5),138.0,completed,S0S1,Ben Shelton,7.0,8.0,,VA25,Valentin Vacherot,MON,31.0,30,W,1,15.0,1.0,96.0,63.0,50.0,22.0,0.0,1.0,1.0,2.0,4.0,24.0,0,0,0.65625,0.7936507936507936,0.6666666666666666,1.0,4.0,2.0,0.5,0.15625,0.010416666666666666,3,3,0,1,1,0,True,False,False,True,False,False,3,0,1,1.0,1,0,0,0,0.8157894736842105,Expected win,0.1842105263157895,Win
2026-580|109,2026-01-24,2026,2026-580,Australian Open,Grand Slam,Hard,O,R32,5,7-6(5) 2-6 6-4 6-4,165.0,completed,FB98,Taylor Fritz,9.0,9.0,,W367,Stan Wawrinka,SUI,139.0,,W,1,30.0,1.0,120.0,84.0,71.0,18.0,0.0,5.0,7.0,5.0,7.0,130.0,0,0,0.7,0.8452380952380952,0.5,0.7142857142857143,7.0,2.0,0.2857142857142857,0.25,0.008333333333333333,4,3,1,1,1,0,True,False,False,True,False,False,3,1,1,1.0,0,0,0,0,0.9391891891891891,Expected win,0.060810810810810856,Win
2026-580|111,2026-01-24,2026,2026-580,Australian Open,Grand Slam,Hard,O,R32,5,6-2 7-6(5) 7-6(5),154.0,completed,Q02L,Ethan Quinn,80.0,,,M0NI,Jakub Mensik,CZE,17.0,16.0,L,0,9.0,7.0,107.0,57.0,39.0,23.0,0.0,5.0,10.0,3.0,6.0,-63.0,0,0,0.5327102803738317,0.6842105263157895,0.46,0.5,6.0,3.0,0.5,0.08411214953271028,0.06542056074766354,3,3,0,2,2,0,True,False,False,True,False,False,0,3,0,0.0,0,0,0,0,0.17525773195876287,Expected loss,-0.17525773195876287,Loss
2026-580|113,2026-01-25,2026,2026-580,Australian Open,Grand Slam,Hard,O,R16,5,7-6(6) 6-4 7-5,158.0,completed,PL56,Tommy Paul,20.0,19,,A0E2,Carlos Alcaraz,ESP,1.0,1.0,L,0,7.0,5.0,106.0,60.0,50.0,23.0,14.0,7.0,9.0,1.0,2.0,-19.0,0,0,0.5660377358490566,0.8333333333333334,0.5,0.7777777777777778,2.0,1.0,0.5,0.0660377358490566,0.04716981132075472,3,3,0,1,1,0,True,False,False,True,False,False,0,3,0,0.0,0,0,0,0,0.047619047619047616,Expected loss,-0.047619047619047616,Loss
2026-580|116,2026-01-25,2026,2026-580,Australian Open,Grand Slam,Hard,O,R16,5,6-4 6-0 6-3,100.0,completed,T0HA,Learner Tien,29.0,25.0,,MM58,Daniil Medvedev,RUS,12.0,11,W,1,5.0,1.0,68.0,45.0,32.0,15.0,0.0,0.0,1.0,3.0,10.0,-17.0,1,0,0.6617647058823529,0.7111111111111111,0.6521739130434783,0.0,10.0,7.0,0.7,0.07352941176470588,0.014705882352941176,3,3,0,0,0,0,True,False,False,True,False,False,3,0,0,,1,0,0,0,0.2926829268292683,Expected loss,0.7073170731707317,Upset win
2026-580|117,2026-01-26,2026,2026-580,Australian Open,Grand Slam,Hard,O,R16,5,6-2 7-5 6-4,124.0,completed,FB98,Taylor Fritz,9.0,9,,M0EJ,Lorenzo Musetti,ITA,5.0,5.0,L,0,10.0,1.0,84.0,50.0,32.0,19.0,0.0,5.0,9.0,2.0,2.0,-4.0,0,0,0.5952380952380952,0.64,0.5588235294117647,0.5555555555555556,2.0,0.0,0.0,0.11904761904761904,0.011904761904761904,3,3,0,0,0,0,True,False,False,True,False,False,0,3,0,,0,0,0,0,0.35714285714285715,Toss-up,-0.35714285714285715,Loss
2026-580|120,2026-01-26,2026,2026-580,Australian Open,Grand Slam,Hard,O,R16,5,3-6 6-4 6-3 6-4,156.0,completed,S0S1,Ben Shelton,7.0,8.0,,RH16,Casper Ruud,NOR,13.0,12,W,1,14.0,4.0,96.0,63.0,52.0,24.0,0.0,2.0,3.0,8.0,11.0,6.0,0,0,0.65625,0.8253968253968254,0.7272727272727273,0.6666666666666666,11.0,3.0,0.2727272727272727,0.14583333333333334,0.041666666666666664,4,3,1,0,0,0,False,False,False,True,False,False,3,1,0,,0,0,0,1,0.65,Expected win,0.35,Win
2026-580|121,2026-01-27,2026,2026-580,Australian Open,Grand Slam,Hard,O,QF,5,6-3 6-7(5) 6-1 7-6(3),193.0,completed,T0HA,Learner Tien,29.0,25,,Z355,Alexander Zverev,GER,3.0,3.0,L,0,11.0,9.0,133.0,92.0,63.0,19.0,0.0,4.0,7.0,3.0,3.0,-26.0,0,0,0.6917293233082706,0.6847826086956522,0.4634146341463415,0.5714285714285714,3.0,0.0,0.0,0.08270676691729323,0.06766917293233082,4,3,1,2,1,1,True,False,False,True,False,False,1,3,1,0.5,0,0,0,0,0.09375,Expected loss,-0.09375,Loss
